,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2016-03-27,61.0,61.0,60.1,59.0,59.0,59.0,60.1,60.1,61.0,62.1,66.0,70.0,72.0,71.1,69.1,68.0,66.0,64.9,63.0,61.0,61.0,61.0,61.0,61.0
2016-03-28,62.1,61.0,59.0,59.0,60.1,60.1,57.9,57.9,59.0,61.0,62.1,63.0,64.0,64.0,62.1,61.0,60.1,57.9,57.0,55.9,55.0,54.0,55.9,55.0
2016-03-29,54.0,53.1,51.1,51.1,50.0,48.9,48.0,52.0,55.9,59.0,62.1,63.0,64.0,63.0,62.1,61.0,61.0,59.0,59.0,57.0,55.0,55.0,54.0,54.0
2016-03-30,54.0,54.0,53.1,53.1,52.0,52.0,52.0,53.1,55.9,59.0,61.0,64.0,63.0,64.9,63.0,63.0,61.0,59.0,59.0,57.0,55.9,55.9,55.0,55.0
2016-03-31,53.1,53.1,52.0,51.1,52.0,51.1,50.0,54.0,57.0,60.1,66.0,70.0,69.1,68.0,68.0,66.9,68.0,66.0,64.9,62.1,59.0,57.0,57.0,57.0
2016-04-01,57.0,57.0,57.0,57.0,55.0,55.0,54.0,57.0,61.0,63.0,66.0,71.1,71.1,69.1,66.9,68.0,66.9,66.9,64.0,61.0,60.1,59.0,59.0,57.9
2016-04-02,57.0,57.0,57.0,55.9,55.0,55.0,55.0,60.1,62.1,68.0,72.0,75.0,73.9,73.0,73.0,73.0,72.0,70.0,66.9,64.0,62.1,61.0,60.1,61.0
2016-04-03,60.1,60.1,59.0,60.1,57.0,57.0,57.9,60.1,63.0,69.1,73.0,78.1,75.0,73.0,71.1,69.1,71.1,69.1,64.9,63.0,62.1,61.0,61.0,61.0
2016-04-04,60.1,59.0,57.9,59.0,57.9,57.9,57.9,60.1,63.0,66.0,73.0,77.0,77.0,73.9,73.9,75.9,73.0,72.0,70.0,66.9,64.9,63.0,62.1,61.0
2016-04-05,60.1,60.1,57.9,59.0,57.9,57.0,55.9,60.1,64.9,69.1,75.0,79.0,82.0,82.0,82.0,82.9,79.0,75.9,71.1,66.0,64.9,64.9,64.0,63.0
2016-04-06,63.0,62.1,62.1,61.0,61.0,59.0,60.1,64.0,68.0,73.0,79.0,84.0,88.0,72.0,70.0,69.1,64.9,64.9,63.0,61.0,61.0,62.1,62.1,62.1
2016-04-07,61.0,60.1,60.1,61.0,61.0,60.1,60.1,62.1,64.0,64.9,68.0,66.9,66.0,64.0,63.0,64.9,66.0,64.9,62.1,60.1,60.1,60.1,60.1,60.1
2016-04-08,60.1,59.0,59.0,59.0,59.0,59.0,60.1,60.1,61.0,60.1,60.1,61.0,60.1,60.1,60.1,61.0,60.1,61.0,60.1,60.1,59.0,59.0,59.0,59.0
2016-04-09,60.1,60.1,60.1,60.1,60.1,60.1,60.1,61.0,61.0,62.1,62.1,64.0,63.0,63.0,63.0,64.0,64.0,62.1,62.1,62.1,61.0,61.0,60.1,61.0
2016-04-10,61.0,61.0,60.1,60.1,60.1,59.0,59.0,60.1,62.1,64.0,66.9,68.0,69.1,69.1,68.0,66.9,66.0,64.0,63.0,62.1,61.0,60.1,61.0,60.1
2016-04-11,60.1,60.1,60.1,60.1,60.1,60.1,60.1,61.0,63.0,64.9,66.9,71.1,71.1,71.1,71.1,70.0,70.0,68.0,64.9,63.0,62.1,61.0,61.0,61.0
2016-04-12,60.1,59.0,57.9,59.0,59.0,57.0,55.9,61.0,64.0,66.9,70.0,73.9,72.0,70.0,69.1,70.0,69.1,66.9,64.0,61.0,60.1,60.1,59.0,60.1
2016-04-13,59.0,59.0,57.0,57.0,59.0,60.1,59.0,60.1,62.1,64.0,66.9,70.0,70.0,70.0,66.9,68.0,66.9,64.9,62.1,60.1,61.0,60.1,59.0,59.0
2016-04-14,59.0,57.9,57.9,57.0,57.9,57.0,57.0,60.1,61.0,66.0,68.0,71.1,69.1,71.1,68.0,68.0,66.0,66.0,64.0,62.1,62.1,62.1,66.9,64.9
2016-04-15,64.0,63.0,62.1,61.0,61.0,59.0,59.0,61.0,64.9,66.0,69.1,72.0,73.9,77.0,79.0,81.0,77.0,78.1,75.0,72.0,71.1,73.9,75.0,66.9
2016-04-16,64.0,64.9,63.0,66.9,64.0,60.1,59.0,66.0,71.1,75.0,77.0,80.1,81.0,80.1,79.0,79.0,78.1,78.1,75.9,73.9,72.0,69.1,66.9,66.0
2016-04-17,64.0,63.0,61.0,63.0,60.1,60.1,59.0,66.9,73.9,79.0,84.0,87.1,86.0,84.9,82.0,82.0,80.1,78.1,75.9,73.9,71.1,68.0,66.9,66.0
2016-04-18,68.0,64.0,62.1,66.9,63.0,62.1,60.1,68.0,73.9,79.0,82.9,84.9,88.0,84.9,84.0,81.0,80.1,79.0,77.0,73.0,71.1,69.1,68.0,68.0
2016-04-19,66.9,66.0,64.9,63.0,63.0,63.0,64.9,66.9,73.0,78.1,84.0,87.1,87.1,84.9,84.9,84.0,84.0,82.0,78.1,73.0,70.0,68.0,66.9,66.9
2016-04-20,64.9,64.0,62.1,62.1,61.0,60.1,60.1,69.1,75.0,79.0,82.9,84.9,84.9,82.9,82.9,80.1,79.0,78.1,75.0,71.1,69.1,68.0,66.9,66.9
2016-04-21,66.0,64.0,62.1,61.0,61.0,59.0,60.1,66.0,71.1,73.9,75.9,77.0,77.0,75.9,75.9,73.0,71.1,71.1,69.1,66.0,64.0,64.0,64.0,62.1
2016-04-22,63.0,62.1,60.1,61.0,61.0,61.0,61.0,63.0,64.0,66.9,70.0,72.0,71.1,69.1,70.0,69.1,68.0,70.0,66.9,64.0,64.0,63.0,63.0,62.1
2016-04-23,60.1,59.0,57.9,57.0,57.9,59.0,59.0,62.1,64.9,68.0,72.0,75.0,70.0,72.0,71.1,71.1,72.0,73.9,72.0,70.0,72.0,71.1,64.9,64.0
2016-04-24,63.0,62.1,61.0,60.1,60.1,60.1,60.1,62.1,64.9,68.0,73.0,73.9,69.1,71.1,70.0,69.1,68.0,68.0,64.0,61.0,60.1,60.1,60.1,0
2016-04-25,59.0,57.9,57.0,55.9,55.9,55.9,55.9,61.0,64.9,66.9,66.9,66.9,66.0,66.0,64.0,64.0,63.0,63.0,63.0,62.1,61.0,59.0,57.0,57.0
2016-04-26,55.9,55.9,55.0,54.0,54.0,54.0,54.0,57.0,61.0,63.0,64.9,68.0,69.1,68.0,66.9,66.9,68.0,66.9,64.9,62.1,60.1,59.0,57.9,57.9
2016-04-27,57.0,57.9,57.9,57.0,55.9,55.0,57.0,59.0,62.1,66.0,69.1,69.1,69.1,68.0,66.9,66.9,66.0,64.9,63.0,60.1,59.0,60.1,60.1,59.0
2016-04-28,59.0,57.9,57.0,55.9,55.9,55.0,55.9,57.9,60.1,63.0,68.0,69.1,68.0,68.0,66.9,66.0,64.0,64.0,62.1,59.0,57.9,57.9,57.0,57.9
2016-04-29,57.0,57.9,57.9,57.9,57.9,57.9,59.0,60.1,60.1,63.0,66.0,68.0,66.9,66.9,66.9,66.0,64.0,63.0,62.1,59.0,57.9,57.9,57.9,57.0
2016-04-30,55.9,55.9,57.0,57.0,57.0,57.0,57.9,59.0,60.1,66.0,66.9,66.9,66.9,66.0,66.0,66.0,64.9,64.9,63.0,62.1,61.0,60.1,59.0,59.0
2016-05-01,59.0,57.9,59.0,59.0,59.0,57.9,57.9,61.0,63.0,66.0,66.9,70.0,71.1,72.0,70.0,69.1,66.9,64.9,63.0,60.1,59.0,59.0,59.0,57.9
2016-05-02,57.9,57.9,57.0,57.0,55.9,55.9,57.0,61.0,63.0,68.0,70.0,72.0,71.1,70.0,69.1,70.0,69.1,68.0,64.9,62.1,60.1,60.1,60.1,60.1
2016-05-03,59.0,59.0,59.0,59.0,57.9,57.9,59.0,63.0,68.0,72.0,75.0,73.9,75.0,75.9,72.0,75.0,69.1,66.0,63.0,60.1,60.1,57.9,57.9,0
2016-05-04,57.9,57.0,57.0,57.0,57.0,57.9,59.0,60.1,60.1,59.0,61.0,64.9,69.1,66.9,66.0,64.9,66.9,64.0,62.1,61.0,60.1,60.1,61.0,61.0
2016-05-05,60.1,60.1,59.0,59.0,60.1,60.1,60.1,61.0,62.1,64.0,64.9,64.9,64.9,66.0,68.0,68.0,66.0,64.9,64.0,63.0,62.1,62.1,61.0,59.0
2016-05-06,57.9,57.9,57.0,57.9,57.9,57.9,59.0,60.1,61.0,64.0,64.0,63.0,63.0,64.0,64.9,64.9,64.9,64.0,63.0,61.0,60.1,60.1,59.0,57.9
2016-05-07,57.9,57.0,59.0,59.0,59.0,59.0,59.0,59.0,60.1,62.1,63.0,64.9,68.0,66.9,66.9,66.9,66.9,66.9,64.0,62.1,61.0,60.1,59.0,60.1
2016-05-08,60.1,59.0,57.9,57.0,57.0,57.0,57.9,59.0,62.1,66.0,69.1,71.1,71.1,69.1,66.9,66.0,66.0,64.9,63.0,62.1,61.0,61.0,60.1,60.1
2016-05-09,59.0,59.0,59.0,59.0,59.0,59.0,60.1,61.0,62.1,62.1,64.0,64.9,64.9,66.0,66.9,66.9,66.0,64.9,64.0,61.0,60.1,60.1,59.0,57.9
2016-05-10,57.9,57.9,57.9,57.0,57.9,59.0,60.1,60.1,61.0,62.1,64.0,64.9,66.9,69.1,69.1,69.1,68.0,66.0,64.0,62.1,60.1,60.1,60.1,60.1
2016-05-11,60.1,60.1,60.1,60.1,60.1,60.1,61.0,61.0,61.0,63.0,64.9,70.0,72.0,71.1,70.0,68.0,66.0,66.0,63.0,61.0,61.0,61.0,60.1,60.1
2016-05-12,59.0,59.0,59.0,59.0,57.9,57.9,57.9,59.0,64.0,68.0,72.0,73.0,73.0,71.1,69.1,69.1,69.1,66.0,64.9,63.0,61.0,61.0,61.0,61.0
2016-05-13,60.1,60.1,61.0,60.1,61.0,61.0,62.1,62.1,64.9,69.1,70.0,70.0,73.0,75.9,75.0,72.0,71.1,69.1,64.9,64.0,63.0,63.0,63.0,63.0
2016-05-14,63.0,64.0,63.0,63.0,63.0,63.0,63.0,64.0,64.9,68.0,68.0,71.1,69.1,69.1,68.0,66.9,66.0,64.0,63.0,63.0,63.0,63.0,64.0,0
2016-05-15,63.0,63.0,62.1,63.0,63.0,62.1,62.1,63.0,63.0,64.9,66.0,69.1,71.1,71.1,71.1,69.1,69.1,68.0,66.0,64.0,64.0,63.0,63.0,62.1
2016-05-16,62.1,63.0,61.0,62.1,62.1,62.1,63.0,63.0,64.0,64.0,64.9,66.9,66.9,69.1,71.1,71.1,69.1,69.1,66.9,64.0,64.0,63.0,63.0,63.0
2016-05-17,63.0,62.1,62.1,62.1,62.1,62.1,62.1,63.0,64.0,66.0,66.9,68.0,71.1,71.1,70.0,70.0,70.0,70.0,68.0,64.9,63.0,63.0,62.1,62.1
2016-05-18,61.0,62.1,62.1,62.1,61.0,62.1,62.1,63.0,63.0,64.9,69.1,69.1,69.1,69.1,68.0,66.9,66.0,64.0,63.0,63.0,62.1,62.1,63.0,63.0
2016-05-19,63.0,64.0,63.0,63.0,62.1,62.1,63.0,64.0,64.0,64.0,64.9,66.0,68.0,69.1,70.0,71.1,69.1,66.9,64.9,64.0,63.0,62.1,63.0,62.1
2016-05-20,62.1,61.0,60.1,60.1,59.0,59.0,60.1,61.0,63.0,64.9,66.0,69.1,68.0,66.9,66.9,64.9,64.9,63.0,63.0,61.0,60.1,59.0,59.0,59.0
2016-05-21,57.9,57.9,57.0,55.9,55.9,57.0,57.0,59.0,60.1,68.0,66.0,70.0,66.0,68.0,66.9,66.0,66.0,66.0,63.0,62.1,61.0,61.0,60.1,59.0
2016-05-22,59.0,57.9,57.9,57.9,57.0,57.0,57.9,61.0,63.0,66.9,69.1,70.0,71.1,69.1,69.1,68.0,69.1,66.9,66.0,63.0,62.1,61.0,60.1,60.1
2016-05-23,59.0,59.0,57.9,57.9,57.9,57.9,59.0,61.0,64.0,64.9,70.0,72.0,72.0,73.0,72.0,70.0,68.0,68.0,64.9,63.0,62.1,62.1,61.0,59.0
2016-05-24,59.0,57.9,57.9,57.9,59.0,59.0,61.0,63.0,64.9,69.1,66.0,68.0,68.0,70.0,69.1,66.9,66.0,66.0,64.0,62.1,62.1,60.1,60.1,60.1
2016-05-25,60.1,59.0,57.9,57.9,57.0,57.9,59.0,60.1,62.1,64.9,64.9,64.9,66.9,66.9,66.9,68.0,66.9,66.9,66.0,63.0,61.0,61.0,60.1,59.0
2016-05-26,59.0,59.0,57.9,59.0,57.9,57.9,59.0,63.0,64.0,68.0,70.0,69.1,70.0,71.1,70.0,69.1,68.0,68.0,64.9,63.0,62.1,61.0,61.0,60.1
2016-05-27,60.1,59.0,59.0,59.0,59.0,60.1,61.0,62.1,63.0,64.9,68.0,72.0,73.0,72.0,70.0,71.1,69.1,68.0,66.0,63.0,62.1,61.0,60.1,60.1
2016-05-28,61.0,62.1,62.1,62.1,62.1,62.1,63.0,63.0,64.0,64.9,66.9,68.0,70.0,72.0,70.0,68.0,66.9,64.0,63.0,62.1,62.1,62.1,61.0,61.0
2016-05-29,61.0,61.0,61.0,61.0,61.0,61.0,61.0,62.1,63.0,64.0,64.9,66.0,68.0,70.0,70.0,69.1,68.0,66.9,64.9,63.0,62.1,62.1,61.0,60.1
2016-05-30,60.1,59.0,59.0,57.9,57.9,59.0,60.1,61.0,63.0,66.0,66.0,66.9,69.1,72.0,70.0,70.0,70.0,68.0,66.0,63.0,62.1,62.1,61.0,61.0
2016-05-31,60.1,60.1,60.1,60.1,61.0,61.0,61.0,62.1,62.1,63.0,64.9,68.0,72.0,73.9,72.0,71.1,69.1,69.1,66.0,64.9,64.0,64.0,64.0,64.9
2016-06-01,64.9,64.0,63.0,63.0,64.0,63.0,64.0,64.0,64.9,64.9,66.0,68.0,73.0,73.9,73.0,72.0,70.0,70.0,64.0,64.0,63.0,63.0,0,0
2016-06-02,63.0,64.0,64.0,64.0,64.9,64.9,64.9,68.0,71.1,73.9,75.0,77.0,77.0,77.0,73.9,73.9,73.9,72.0,70.0,64.9,62.1,62.1,61.0,61.0
2016-06-03,60.1,60.1,59.0,60.1,60.1,60.1,61.0,62.1,66.9,72.0,75.9,82.0,81.0,82.0,82.0,82.9,87.1,84.0,71.1,64.9,62.1,63.0,62.1,61.0
2016-06-04,62.1,62.1,62.1,61.0,60.1,59.0,62.1,63.0,66.0,72.0,75.0,72.0,73.9,73.9,75.0,75.9,75.0,75.0,66.0,64.0,62.1,61.0,60.1,59.0
2016-06-05,59.0,60.1,60.1,59.0,59.0,57.9,57.9,60.1,60.1,61.0,64.0,68.0,68.0,68.0,66.9,66.9,66.9,66.0,64.0,61.0,60.1,60.1,60.1,59.0
2016-06-06,59.0,59.0,57.9,57.9,59.0,59.0,59.0,60.1,61.0,63.0,64.9,68.0,70.0,73.0,72.0,71.1,71.1,69.1,66.9,64.0,62.1,62.1,61.0,60.1
2016-06-07,60.1,60.1,61.0,61.0,61.0,62.1,62.1,63.0,64.0,64.9,68.0,71.1,73.9,73.0,72.0,70.0,69.1,68.0,66.0,64.0,63.0,61.0,61.0,60.1
2016-06-08,60.1,60.1,61.0,61.0,62.1,62.1,63.0,64.0,66.0,68.0,72.0,72.0,73.9,77.0,73.9,72.0,73.0,71.1,66.9,63.0,62.1,61.0,61.0,61.0
2016-06-09,61.0,62.1,62.1,63.0,63.0,63.0,63.0,64.0,64.0,64.9,66.9,68.0,71.1,72.0,72.0,71.1,69.1,68.0,66.9,66.0,64.0,63.0,64.0,63.0
2016-06-10,64.0,64.0,63.0,63.0,62.1,62.1,64.0,64.0,64.9,64.0,66.9,71.1,75.0,75.9,75.9,73.9,73.0,72.0,70.0,66.9,64.9,66.0,64.9,63.0
2016-06-11,63.0,64.0,63.0,63.0,64.0,64.0,62.1,63.0,64.0,63.0,63.0,68.0,68.0,68.0,69.1,68.0,66.9,66.9,66.9,66.9,66.0,64.9,64.9,64.0
2016-06-12,64.0,64.0,64.0,64.0,64.0,64.0,63.0,64.0,64.0,64.0,66.0,66.9,70.0,69.1,71.1,70.0,70.0,70.0,66.9,64.9,63.0,62.1,62.1,61.0
2016-06-13,61.0,61.0,60.1,60.1,61.0,62.1,62.1,63.0,64.0,64.9,66.0,69.1,70.0,70.0,68.0,69.1,68.0,66.0,62.1,62.1,61.0,61.0,61.0,60.1
2016-06-14,60.1,60.1,60.1,60.1,61.0,61.0,62.1,61.0,62.1,63.0,64.0,66.0,69.1,70.0,71.1,69.1,68.0,66.9,66.0,64.0,63.0,63.0,63.0,63.0
2016-06-15,64.0,63.0,63.0,62.1,63.0,63.0,63.0,64.0,64.9,64.0,66.9,71.1,70.0,71.1,70.0,71.1,70.0,69.1,68.0,66.0,64.0,63.0,63.0,63.0
2016-06-16,62.1,62.1,61.0,60.1,59.0,60.1,62.1,64.0,68.0,70.0,71.1,75.0,73.9,75.0,73.0,73.9,73.9,73.0,71.1,68.0,66.9,64.9,63.0,64.0
2016-06-17,64.0,63.0,63.0,62.1,61.0,61.0,63.0,68.0,73.0,77.0,81.0,82.9,82.9,82.0,80.1,81.0,79.0,79.0,75.9,73.9,71.1,69.1,66.9,66.9
2016-06-18,64.9,66.0,64.9,64.0,63.0,63.0,66.0,72.0,77.0,82.0,86.0,87.1,87.1,86.0,82.9,82.0,82.9,84.0,82.0,79.0,75.9,75.0,73.9,73.0
2016-06-19,73.0,71.1,70.0,69.1,68.0,66.9,69.1,77.0,82.9,90.0,93.9,95.0,95.0,96.1,93.0,93.9,93.9,95.0,91.0,87.1,82.0,79.0,77.0,75.0
2016-06-20,73.0,73.9,78.1,72.0,72.0,72.0,75.0,82.9,93.9,98.1,95.0,95.0,93.9,95.0,97.0,98.1,98.1,97.0,96.1,87.1,82.9,75.9,75.0,73.0
2016-06-21,72.0,72.0,72.0,70.0,71.1,70.0,72.0,75.0,77.0,80.1,82.9,88.0,84.0,84.0,82.9,82.0,84.0,78.1,75.9,73.0,72.0,71.1,70.0,69.1
2016-06-22,68.0,66.0,64.9,64.0,64.9,64.9,64.9,66.9,73.0,75.0,80.1,82.9,81.0,80.1,82.0,80.1,77.0,75.9,72.0,68.0,66.0,64.0,64.0,64.0
2016-06-23,64.9,66.0,66.0,66.9,66.0,66.9,66.9,69.1,73.0,75.0,79.0,77.0,79.0,77.0,77.0,77.0,75.0,73.9,71.1,69.1,66.0,66.0,64.9,64.9
2016-06-24,64.0,64.0,64.9,64.9,64.9,64.9,66.0,66.0,66.9,69.1,72.0,75.0,78.1,77.0,77.0,73.9,73.0,73.9,72.0,70.0,68.0,68.0,66.9,66.0
2016-06-25,66.9,66.0,66.0,64.9,66.0,66.0,66.0,66.9,70.0,73.9,78.1,79.0,79.0,77.0,78.1,77.0,75.9,75.9,73.9,71.1,70.0,68.0,68.0,68.0
